id,company_name,address_1,address_2,address_3,post_code,post_town,county,country,region,head_office_country,domain,phone,location_type,company_email,founded_date,company_age,industry,company_size,annual_revenue
2113,"Browne, Smith and Smith","Studio 11l
Denise manors",,Studio 91,M5 8PE,Edwardsport,Tyne and Wear,England,,England,,2959086074,Branch,,12-08-2006,,Retail,50,9829762
2598,Reynolds Ltd,"Studio 1
Graham knoll",,Studio 07,N57 4YL,Lake Rhys,Tyrone,,,England,wilkinson.org,4676595242,Branch,george81@yates-hamilton.com,03-07-1987,50,IT,200,8546050
2349,"Robertson, Davis and Patel","Flat 72e
Harrison views",,Studio 14P,PH1 8GY,Philliptown,,,,,,2132422114,,,,31,Hospitality,50,10541763
2390,Morris-Pearce,2 Atkins gardens,,,DT3 3BR,West James,,,North West England,England,,4047132813,,sian26@bennett-day.com,02-02-1984,,Marketing,20,7453578
2104,Gould LLC,515 Elliot greens,,Flat 17I,,Bakertown,East Lothian,,Yorkshire And The Humber,England,,6471331303,,emills@brown.org,18-06-2023,,,20,
2114,Grant-Moran,"Studio 66
Evans glen",,Studio 69,BH7M 4QS,Morganhaven,Cornwall,England,North West England,,whittaker.co.uk,6630590623,Head Office,,,20,,20,10610573
2417,"Richards, Thomas and Martin","Studio 54r
Rita plaza",,Flat 86w,,Lake Kirstyton,Durham,England,North West England,England,jackson.com,1903383077,,,,,,,11695108
2525,Davies Ltd,"Studio 92
Francis trafficway",,Flat 97J,,Davidhaven,South Lanarkshire,England,West Midlands,England,robinson.biz,2370103931,,sharproger@brown-cole.org,04-10-1991,,Health Care,200,8880476
2457,Simpson and Sons,609 Butler glens,,Studio 8,,West Nataliehaven,,England,Yorkshire And The Humber,England,bailey.com,9312258474,Branch,paula76@reeves-rose.info,06-04-2001,,Automotive,100,
2409,Ferguson Ltd,53 Sharon island,,Flat 91x,,,Aberdeen City,England,South East England,England,freeman-wright.com,2355637044,Single Site,,19-01-2020,42,Retail,,
2092,Austin-Stone,"Flat 0
Bailey prairie",,Studio 61,KA67 6ZN,Bakerborough,Fife,England,East of England,,davies.biz,1937670240,Single Site,gregory01@dixon.com,11-09-1986,13,Health Care,200,11722462
2199,Kelly LLC,4 Derek crescent,,,E69 8WY,,Stirling,,,England,barnett.com,6320818912,Head Office,christianturner@gill-blackburn.com,,49,,200,2558874
2089,"Walsh, Connolly and Wright","Flat 4
Damien corner",,Flat 37,SM5 3PG,South Hugh,,England,South East England,England,morgan-davison.net,,Head Office,robertsashleigh@smith-ahmed.co.uk,12/15/1986,45,IT,100,10007787
2336,Wells-Lee,299 Marion circles,,,M12 9GG,North Michelle,Staffordshire,England,East Midlands,,,8041617506,Branch,,02/21/2011,15,,20,
2791,Chapman-Mellor,49 Heather grove,,Flat 66,,,,England,,England,,,Branch,natalie73@smith-doyle.info,08-08-1997,,Construction,,1755023
2445,Leach-Pearson,"Studio 85p
Roy glens",,Flat 31v,SR2 6SR,Owenport,North Lanarkshire,,South East England,England,ashton.org,2408711500,Head Office,eileen86@matthews.com,06/29/1991,27,Retail,,
2406,Wright LLC,365 Bates locks,,,,Lake Howard,Oxfordshire,England,,England,myers.com,,,lawrenceharvey@allen.info,03/25/1987,,IT,100,3633903
2605,King and Sons,6 Thomas spring,,Studio 96,PH73 8QF,,Highland,England,,England,berry.org,9736851740,,robinsonalex@nixon.com,17-07-1978,37,Health Care,200,
2593,"Harper, Fox and Webster","Studio 28f
Hunt brooks",,Studio 4,,Wilkinsonstad,,,South East England,England,day.co.uk,6977918917,Branch,amy98@hall.com,05/19/1981,2,,50,6748402
2611,Smith PLC,"Flat 13
Thomas extension",,Studio 66J,,West Maureen,East Dunbartonshire,,South East England,,owen.com,,Branch,abigailvincent@brady.com,11-06-1988,48,IT,50,10544056
2094,"Kelly, Cooke and Allen",863 Barrett vista,,Studio 52A,L1A 9DR,,Moray,England,East Midlands,England,fowler.com,6143308381,,katyharrison@manning.org,,,,200,9309978
2011,Jones and Sons,"Flat 67
Smith squares",,,B1 3JH,Websterton,Pembrokeshire,England,South East England,England,,7160722818,,kharrison@brown.org,20-02-1992,11,Automotive,,3500715
2396,Holmes and Sons,52 Jessica hills,,Studio 08k,E0 0NR,Williamsville,West Lothian,England,London,England,smith-butler.net,,Branch,paula27@price.com,,,Construction,,6281742
2533,Jenkins-Hewitt,16 Hall track,,Studio 69R,CV7E 4JP,New Bethany,,,,England,cunningham.com,,,,,10,,,
2043,"Reid, Wood and May",0 Sian plains,,Studio 0,L2H 0UL,,,England,East of England,,cole.com,,Single Site,toby88@barker.com,,15,Automotive,20,
2042,"Edwards, Gardner and Hurst",0 Jackson springs,,Flat 11,,Port Nicole,Falkirk,England,East of England,England,,7640656727,Head Office,,,7,Education,20,10421856
2329,Ward Group,"Studio 2
Lawrence crest",,Flat 29T,N71 0LU,,,,North West England,England,,,Branch,francespowell@mahmood.org,15-11-1993,32,Retail,200,
2167,Murray Inc,38 Fowler spring,,,B87 4QU,West Jean,Anglesey,England,Yorkshire And The Humber,,slater-perry.biz,2680362779,Head Office,lsmith@norris.co.uk,30-10-1978,37,Automotive,100,4810582
2497,Griffiths-Hamilton,"Studio 21O
Judith trail",,,E8 2YP,Khanfurt,Argyll and Bute,England,,England,miah.net,6188330255,Single Site,sharris@fisher.com,06/15/1994,46,Construction,50,8881139
2876,Davies Inc,638 Lawson center,,Flat 67,S20 6DZ,,,,,England,green.com,3578745434,,wmills@bibi.net,,35,Transportation,,2449725
2597,Ellis Ltd,321 Hollie fall,,,,Hallbury,,England,East Midlands,England,,9123240495,,qpalmer@mason-lynch.net,26-09-2018,45,,,
2756,"Wilson, Thomas and Berry",8 Neil mills,,,IV1W 1JS,Lake Nicholastown,Renfrewshire,,East Midlands,England,,4268416777,,lisa35@sullivan-howe.com,,21,Retail,50,1063641
2100,Lee-Rhodes,"Studio 7
Cooper crossroad",,Studio 41S,EX04 8PS,North Clifford,West Yorkshire,England,East of England,,clarke.co.uk,6484904704,,leeshane@wilkins.info,05/29/1990,29,Transportation,50,10891408
2426,Rose-Martin,39 Terry circle,,,,West Mohammad,Inverclyde,England,,England,ward-shaw.info,5215134134,Branch,robert30@hunt.net,31-03-1994,7,Transportation,20,7785940
2178,Gibson Inc,5 Joel spurs,,,L4F 4RF,East Damienside,Cornwall,England,London,England,dixon.co.uk,,Branch,,15-10-2006,,,200,4647992
2444,Parry-Cox,"Flat 93
Bruce manors",,Flat 3,GY2M 6TL,,Hampshire,England,West Midlands,England,barnes.com,1746102464,Head Office,leighfinch@woods-scott.com,,,Manufacturing,50,3636248
2416,Roberts-McCarthy,15 Smith radial,,Studio 68,N41 5PQ,Clarkburgh,Shetland Islands,England,West Midlands,,jones.com,,Branch,,08/17/2008,24,Automotive,,5612919
2870,Morgan Ltd,"Studio 82I
Glenn mount",,Flat 18,,New Pamelaport,Fife,England,South East England,England,,2299586520,Head Office,,10-06-1976,44,,50,
2882,"Gordon, Thomas and Perry",7 Smith roads,,Flat 86,,Joneshaven,West Midlands,,West Midlands,,gibson-williams.net,,,lewisjoe@martin.com,,39,,,
2680,Alexander Inc,041 Owen summit,,,S78 1AP,Joshton,Surrey,England,West Midlands,,,4526081991,Head Office,,05-02-1978,36,IT,200,3026573
2177,"Nicholson, Flynn and North","Flat 10
Greenwood meadow",,Flat 33J,M5H 5ZZ,East Duncanbury,Down,England,Yorkshire And The Humber,England,north-randall.net,,,amber50@miller-hopkins.info,,29,,20,
2395,"Bradshaw, Cooper and Byrne","Flat 8
Catherine ramp",,Flat 11L,W2 5HR,Harrisfurt,Angus,England,South East England,,,8449572127,,brandonmiller@barnes.info,11/21/2023,50,Marketing,50,
2911,Martin-Bradley,2 Taylor shoal,,,N8 5ZU,Kingbury,Cambridgeshire,England,,,,7858799696,,pamelajones@ward.com,,44,,200,
2793,Marshall-Palmer,079 Taylor shoals,,,L2 3HU,,Moray,England,North West England,,jones-evans.co.uk,,Head Office,,24-03-2013,5,IT,50,6657548
2331,"Dale, King and Cooper","Studio 68e
Terence mill",,,LA9 0GL,Evansfurt,Perth and Kinross,,West Midlands,,,,Single Site,,01-12-1977,20,,200,9554093
2684,"Harper, Kaur and Lucas","Studio 70
Watts lock",,Studio 24,,Stevensside,Greater Manchester,,Yorkshire And The Humber,England,shaw.org,9014152757,Branch,,21-01-2007,12,Transportation,200,
2383,Barnes Group,944 Brennan parkway,,Flat 0,,Daviestown,East Sussex,England,West Midlands,England,davies.net,6829645670,Head Office,,06-02-2017,,Retail,,1406730
2579,"Brooks, Wilson and Davies","Flat 85
Trevor drives",,,S4C 2AW,,North Lanarkshire,England,London,England,,,,sian49@roberts.co.uk,,,Manufacturing,20,1385216
2751,Harding PLC,"Flat 32S
Day fields",,Studio 6,G81 3AB,Shaunmouth,Dumfries and Galloway,England,South East England,,norton.org,7337947715,Single Site,,16-11-2015,,Construction,,
2257,Murphy-Thompson,0 Rachael ports,,Studio 29r,EH43 2DB,,,England,,,,9164510719,,xhughes@cook-chadwick.com,30-06-1991,19,,200,6202636
2538,Taylor-Shah,"Studio 4
Hall freeway",,,,Westonfort,Derry and Londonderry,,,England,,6812997620,,samyoung@walker.info,03-06-1986,45,Hospitality,,6681731
2335,Morgan PLC,3 Tracey glens,,Flat 0,W3C 5PF,,Pembrokeshire,England,London,England,brown.org,,,,09-02-2004,,Retail,100,5537143
2015,Williams Group,63 Harris extensions,,,KA46 6YT,New Sarah,Bedfordshire,,London,England,,,Branch,kimberley65@morris.com,07-06-1982,,Hospitality,50,5761145
2324,Gregory PLC,548 Bradley glens,,Flat 3,,Coopershire,Greater Manchester,England,East Midlands,England,butler.com,7058693421,Branch,,21-07-1995,10,Retail,,11723887
2758,Mason-Cook,473 Sarah vista,,Flat 90Q,RG2H 6HG,,Moray,,West Midlands,England,wright.com,7850072581,Branch,jonesnatalie@murphy-clark.com,28-07-2008,41,Health Care,,5308018
2222,Cook-Powell,11 Katy mews,,Studio 8,,South Ashley,Essex,England,East of England,,jones.net,2780849999,,wcross@davies.net,05-05-2022,37,Transportation,100,1919587
2179,Bibi-Patel,"Studio 8
Allen gateway",,Studio 35b,DE1 8HD,East Caroline,Lincolnshire,England,East Midlands,England,ali.com,7813848497,Branch,wward@lloyd-jones.biz,13-06-1981,,Marketing,,
2030,"Bell, Macdonald and Burke","Studio 78L
Stephenson plains",,,W5 3AP,New Ritatown,,,,England,,5112192524,Single Site,,08/24/1992,,Health Care,200,5089126
2022,Jenkins-Richards,34 Louis ramp,,Studio 55H,G03 3UU,Smithmouth,Hertfordshire,England,West Midlands,England,collins.com,,Head Office,mohammad58@palmer.com,10-03-2023,21,,,8796514
2356,Hyde-Singh,"Studio 91
Rachel ramp",,Flat 40,KA5A 2BQ,Lawrencechester,Cheshire,England,,England,,2017902547,,jacksonclifford@richards.com,08/25/2006,30,,100,
2666,Jones Group,95 Hancock ports,,,LD3W 9AP,Jenniferfurt,Glamorgan,England,Yorkshire And The Humber,,walker.com,3839488904,Branch,sgreen@owen.com,11/24/1985,48,,50,5647258
2861,"Chapman, Jones and Sims","Studio 9
Field gardens",,Flat 16n,BL3E 4FL,,City of Edinburgh,,East of England,England,mcdonald-middleton.com,,,smithbrandon@holloway.biz,05/26/1980,,,,10871046
2340,Taylor Group,759 Paige locks,,Flat 15h,W51 1EG,Lake Jeremyberg,Glasgow City,,West Midlands,,briggs.biz,,Single Site,,08/24/2014,3,Retail,100,
2431,"Bailey, Anderson and Bennett",064 Hancock manors,,,,West Rosiebury,Montgomeryshire,England,,England,,7708398994,Head Office,nwilkinson@shaw-evans.com,02/16/2008,22,Hospitality,20,6362716
2551,Cunningham LLC,"Studio 87
O'Brien tunnel",,,E1 8UX,Smithchester,Midlothian,England,,England,cross-osullivan.com,,,khiggins@simpson.com,02/27/2022,41,,,
2833,Hutchinson Ltd,350 Page falls,,Flat 54,,Yatesport,Merionethshire,England,South East England,England,jones.org,5491590486,Single Site,rhanson@palmer.com,24-08-1977,16,Construction,100,7770277
2203,Kemp LLC,"Studio 3
Rees forges",,Flat 08o,KY8N 1YE,Thompsonfort,Cumbria,England,South East England,England,hunt-cook.com,6102161191,Single Site,,09-02-2017,1,,100,4946691
2630,White-White,968 Ricky landing,,,,Port Maureen,,England,Yorkshire And The Humber,England,shaw-richardson.biz,9169370745,,,25-05-1992,,Marketing,,
2093,Rogers Group,117 Duncan port,,Studio 7,CV91 0PG,Leehaven,,England,East of England,England,,,Branch,suttondiane@burke-atkinson.com,,25,Hospitality,50,
2558,Walsh-Rogers,"Studio 18Z
Kaur manors",,,S2 9DW,,Aberdeen City,England,,England,bishop.com,8761330886,Single Site,,,38,Health Care,200,2568383
2068,Holmes Group,30 Wall valleys,,Studio 59N,M8D 4PX,Taylorborough,City of Edinburgh,England,London,England,,,Branch,xdodd@smith.info,07/30/1991,31,,200,7619156
2622,Burton-Phillips,48 Yvonne mill,,,HU10 4RH,,Down,,London,England,hunt.com,,Single Site,reesleanne@long.org,21-09-2014,15,Hospitality,100,1193508
2284,Palmer-Williams,494 Nicole crest,,,TN0M 4PJ,North Catherinefort,Cleveland,England,Yorkshire And The Humber,England,,5870578397,Branch,hadams@griffin.com,18-09-2025,2,Education,,10985381
2844,"Stephenson, Baxter and Middleton","Flat 99
Dorothy union",,Studio 87,GL3Y 5BJ,South Albert,Scottish Borders,,London,England,hill.info,9032731130,Head Office,mollyroberts@smith-stewart.com,07/27/2008,7,,,
2434,Mitchell Ltd,464 Whitehouse overpass,,,TQ9 6SF,Carrollland,,England,West Midlands,,,5312336430,Branch,nfoster@evans-henderson.com,,38,Manufacturing,20,3324853
2153,Wright Ltd,"Flat 30I
Goodwin alley",,Flat 05,M9 8NH,South Claremouth,,England,East Midlands,England,,5355932142,Branch,,01/28/1995,38,Retail,,6749069
2075,"Smith, Perry and Curtis",7 Murray corner,,Studio 12e,PR7A 2DL,Port Carly,,,West Midlands,England,james.com,9370461627,Branch,broberts@wood-thomas.com,,43,Retail,,10013701
2730,"Evans, Sykes and Jenkins","Flat 05
Reid rue",,Flat 49a,N8G 7GE,Daniellemouth,,England,,England,miller.com,7364962254,,,17-03-1981,32,,100,1380237
2446,Akhtar-Lloyd,"Flat 64
Gillian road",,Studio 02,WC33 9EX,Joanville,Norfolk,England,North West England,,,1813926767,Branch,gillarthur@hunt.com,04/24/2021,50,,,1941446
2188,"Jones, Wilson and Brown",00 Joanna creek,,Studio 20R,L0D 8JY,Albertshire,Leicestershire,,East of England,England,,4327402019,Head Office,cooperlucy@sanders.net,04-10-2019,49,,200,6109570
2271,Cooke PLC,1 Jordan harbor,,Flat 69i,B75 7WP,Thomasmouth,Surrey,England,North West England,,,8203707932,Single Site,grahambell@heath.net,11/21/1990,30,Retail,100,2992563
2236,"Moran, Lawrence and Armstrong","Flat 11N
Evans point",,Studio 98,G2C 9PX,,Shetland Islands,,Yorkshire And The Humber,England,,,Single Site,amorgan@morley.com,13-09-1984,32,Health Care,,
2487,"Young, Lewis and Reynolds","Studio 3
Jemma shoal",,Studio 2,W85 0DD,New Guy,Tyne and Wear,England,South East England,England,stevens.net,1924259340,Single Site,,03-11-1994,31,Retail,100,10812846
2117,"Lowe, Garner and Thomas",3 Fox heights,,,PO12 7XD,North Damian,Nottinghamshire,England,East Midlands,England,,,Branch,jennifer03@smith.org,02-11-1982,,Marketing,,3866088
2692,Wallace-Bradshaw,"Flat 14v
Johnson motorway",,Flat 9,TN0N 5DP,West Mohamed,Somerset,England,,,martin.com,7973872233,Head Office,,19-12-1979,,Education,,11574633
2512,Clark-Watson,"Flat 7
Gibson lodge",,Flat 9,M36 6UD,Rileystad,Clackmannanshire,England,East Midlands,,austin.com,,Head Office,jennabarker@saunders.com,03/24/2021,28,Marketing,200,
2825,Kirby Group,"Flat 9
Gallagher burg",,Studio 69,LS2W 1DE,Lake Jeffreyshire,Shetland Islands,,North West England,,morris.info,2372488661,Single Site,dale22@brown-swift.info,08-01-2022,20,IT,100,
2591,Kelly-Carr,306 Clark camp,,Studio 83b,,Conorview,Highland,,London,England,ali.net,8393022185,,derekhayward@mclean.com,06/21/2011,49,,,10126283
2126,Harper PLC,"Studio 6
Ryan cape",,Studio 94,L4 2RP,Michaelbury,Renfrewshire,England,North West England,England,hurst-fleming.info,1968378111,Head Office,,,17,Automotive,50,6630978
2116,Lee Ltd,7 Daniel extension,,Flat 61T,S3 6GG,West Lindaport,,England,Yorkshire And The Humber,England,,5858889362,,christopherwilliams@turnbull.com,,11,Retail,20,11295250
2473,Frost Group,"Flat 80
Albert lights",,Studio 2,,Slaterfort,Cardiganshire,England,London,England,fox-johnson.biz,,Head Office,jordan63@barnett.com,,44,Marketing,50,3977821
2693,Jackson-Anderson,"Studio 1
Aimee trail",,Studio 4,,,Wiltshire,England,Yorkshire And The Humber,England,,2096691361,,,07/19/1983,,,200,7601537
2057,Wright PLC,"Flat 8
Gerald trail",,Studio 53,SO8 3JP,Port Abigail,Shetland Islands,England,East of England,England,,,,pricejack@mann.com,06-08-1982,,Hospitality,20,6914963
2863,Ashton PLC,75 Norman fall,,Flat 70m,SA5V 6NB,Marcmouth,East Renfrewshire,,London,England,hall-stevens.net,5639550010,Branch,wrightsophie@morris.com,15-10-2025,,Manufacturing,,2209670
2912,Ellis Inc,7 Price divide,,,,North Katie,West Sussex,,East of England,England,bartlett.net,7058725368,Single Site,shane27@kelly-barker.com,,5,Retail,20,3257379
2369,Scott LLC,"Studio 68
Nathan landing",,Studio 79,,,Nottinghamshire,England,,England,wilson.co.uk,,Branch,laurenjohnson@ball.com,,,Manufacturing,,4178437
2268,Hayes-Smart,653 Paul trail,,Studio 79,NW13 6AZ,West Lydia,Aberdeen City,,London,England,hicks.biz,9462261212,Head Office,,,22,Retail,,9584425
2046,"Hammond, Cox and Walker","Studio 48x
Clive summit",,,,Gardinerborough,Cleveland,England,London,England,,3171873059,,dawnhaynes@cox.com,08-12-1998,,,200,7639863
2349,"Robertson, Davis and Patel","Flat 72e
Harrison views",,Studio 14P,PH1 8GY,Philliptown,,,,,,2132422114,,,,31,Hospitality,50,10541763
2195,Knight-Morgan,"Studio 0
Joel route",,Studio 14,DN95 1WB,Grantburgh,Cardiganshire,,West Midlands,England,nicholson.com,3447688670,Branch,eahmed@dyer.com,,,Education,,6565326
2842,"Lewis, Bailey and Smith",95 Damian orchard,,Studio 84L,,Kerrymouth,Anglesey,England,Yorkshire And The Humber,England,,6245019534,Single Site,beverley82@martin.net,,17,Education,,
2834,"Moran, Potts and Collins","Flat 98q
Eleanor cliffs",,Studio 04r,W5D 9RJ,North Antony,Surrey,,West Midlands,England,martin.org,1075916527,Head Office,geoffreydavies@green-anderson.com,09/20/1979,,Automotive,100,1238337
2736,Grant PLC,8 Christine fords,,,IM93 3RL,,,England,,England,law.net,4482422618,Head Office,,,2,Marketing,200,5364219
2263,Cooper Group,04 Coleman throughway,,Studio 18J,CH6W 0FS,Laneshire,Nottinghamshire,,,England,,,Head Office,carl82@hall.co.uk,05-02-2004,9,Manufacturing,100,3718341
2443,Tucker-Bates,"Studio 97L
Yvonne stream",,Studio 92,,South Georginaburgh,Devon,England,South East England,,hamilton-field.com,,Branch,lisaturner@harrison-williams.biz,,49,,200,
2675,"Jones, Moran and Hawkins","Studio 86u
Godfrey fords",,Flat 7,,Mathewhaven,,England,,England,fletcher.com,8424547267,Branch,benjamin98@bennett-rogers.info,15-08-2010,29,Construction,,
2304,Evans-Jones,23 Giles fords,,Studio 6,,,,England,Yorkshire And The Humber,,newton.com,8940183063,Branch,fbarnes@griffiths-smith.co.uk,,16,Marketing,,
2341,Clark and Sons,"Studio 26R
Berry route",,Flat 85K,M8 1DR,Richardsonberg,Warwickshire,England,East of England,England,macdonald.com,2646554185,Single Site,lynne71@lawrence.org,06/14/1999,31,Transportation,,6419936
2155,Rowe Group,6 George shore,,Studio 67x,HD9 4DB,Ingramshire,Greater London,England,,,morris.biz,,,mohammeddaniels@james.info,,46,IT,20,7291957
2149,Murphy LLC,595 Jackson overpass,,Studio 7,W98 6EL,Danielstad,Worcestershire,England,,England,woodward-alexander.co.uk,1536442089,Single Site,patrickdyer@parkes-shaw.info,10/18/1978,,,,9407451
2124,Williams Group,98 Bethany oval,,Studio 10z,E40 3FY,New Joshborough,,,,,carey.com,1149144671,Head Office,georgecampbell@owen.com,09-05-1988,,Health Care,200,1123271
2786,"Jones, Anderson and Jones","Studio 38
Gregory wall",,,S94 9AD,,Greater Manchester,England,Yorkshire And The Humber,England,mills.com,5179883431,,dean19@johnson.com,12-05-2013,,,100,3102676
2050,Clark-Davis,"Studio 73
Amy crossing",,Flat 60W,N2 6YF,,West Yorkshire,,London,England,white.org,6206563915,Head Office,gchambers@farrell-brown.info,07-03-2010,33,Education,50,
2353,"Kelly, Hill and Booth","Studio 89k
Joshua walks",,,DE8 1UP,Lake Robin,Cornwall,England,West Midlands,England,thomas.com,2816780540,Single Site,maureenwright@price-evans.biz,19-09-2017,38,Education,,8695022
2583,Kemp Inc,352 Caroline row,,Studio 3,S8 3TJ,,,England,London,,butler.net,,Head Office,davisjasmine@burgess.com,08/13/2018,,Marketing,200,1843880
2142,Gilbert Ltd,23 Smith glen,,,,Amberton,,England,London,England,rhodes.com,4866044635,Single Site,sward@bailey-hobbs.com,,5,Retail,,4711087
2470,Hurst Inc,"Studio 14i
Sally dale",,Flat 93q,,Daletown,Essex,England,North West England,,smith-bailey.biz,,,,,39,Retail,50,6198005
2399,"Banks, Morris and Hughes","Flat 71H
Lynne parkway",,Studio 35w,,Port Patrick,Carmarthenshire,England,North West England,England,manning.com,6680274106,,,04-03-2010,,IT,100,8608923
2625,Evans Inc,"Flat 7
Sandra meadows",,Flat 49E,W51 1XL,New Clifford,,England,North West England,England,savage-hughes.co.uk,2360685863,Branch,nevans@bentley-warren.info,,36,,100,5079515
2320,Young-Chapman,19 Fraser freeway,,Studio 9,CV8 2ST,Lake Jodie,Suffolk,England,Yorkshire And The Humber,England,,9972877616,,lambanthony@kaur.co.uk,27-09-2005,,Retail,,5307726
2019,"Reid, Clarke and Hill",9 Benjamin centers,,Studio 3,,,Warwickshire,,South East England,England,elliott-davies.com,1316939434,Single Site,abigail58@white.co.uk,07-03-2016,,,,5364698
2809,"James, Lawrence and Jones","Studio 5
Raymond summit",,Flat 91O,S32 6LT,Fisherborough,,England,London,England,,4206833685,Head Office,blakemohammad@gardiner.com,26-04-1990,46,,,
2790,Heath-Cole,553 Derek forest,,Studio 46z,G94 8LW,South Chloe,,England,,England,,,Branch,ndobson@white.co.uk,,15,Construction,50,
2808,Jackson Ltd,"Studio 97
Bernard harbors",,Studio 8,M9 2AE,Davisfort,Montgomeryshire,England,East Midlands,,,,Head Office,,03/14/1991,,Manufacturing,200,10549523
2407,Jones-White,0 Gail drive,,Studio 6,L7F 0UX,North Yvonneshire,,,,England,,2799421166,,,14-05-1992,,Health Care,200,3201056
2537,Green Group,"Studio 19
Allen fords",,,IG1 8RW,Smithbury,,England,Yorkshire And The Humber,,,6346847727,,clarkscott@smith.net,13-11-1978,45,,50,
2620,"Evans, Brown and Knowles","Studio 4
Middleton avenue",,Flat 81,B2E 4QR,,West Midlands,England,London,England,smith-wilkinson.biz,4387413425,Branch,,,28,,,8729964
2038,Wells LLC,"Studio 41U
Simon orchard",,,,Shannonland,,,,England,watson-howard.org,6335798870,Head Office,eric09@mcdonald.com,16-06-1977,7,Marketing,,
2175,Smith PLC,"Flat 2
Toby wall",,Flat 2,M2 2TT,Juliahaven,Suffolk,England,East of England,England,,4591591381,Single Site,iqbaljoan@gould.com,02/26/1998,,Automotive,200,1978112
2245,"Ward, Simpson and Jones",42 David avenue,,Studio 04,E0 9XZ,,,,Yorkshire And The Humber,England,thomson.com,4632901346,,,02-01-1990,18,Retail,20,9151075
2828,"Jones, Davies and Bishop","Studio 04N
Smith turnpike",,Studio 41m,SR8H 0GX,,Somerset,England,London,England,smith-wall.com,3434904669,Single Site,maureen43@taylor.info,05/30/1994,6,Construction,20,
2667,Stephenson PLC,857 Burns mills,,Studio 78,M55 9LD,North Jayland,,England,,England,,,Branch,kim22@watkins-lyons.com,,4,,200,6970322
2754,Dyer-McDonald,"Flat 9
Jones court",,Flat 8,,North Sarahmouth,Greater Manchester,,,England,,,,,12/29/2022,,Transportation,,3133261
2858,Fisher-Dawson,520 McDonald pines,,Flat 9,L2 4LQ,,Wiltshire,England,West Midlands,England,,1343913901,,claresmith@thomas-storey.biz,31-08-2016,14,Manufacturing,200,11354846
2154,"Campbell, Miles and White",5 Ian glen,,,LN2R 1QL,Lake Allan,Dundee City,England,,England,taylor.com,,Head Office,,,39,IT,200,7213902
2287,"Simmons, Parker and Robson",02 Catherine stravenue,,,N56 7XE,Lake Leslie,Oxfordshire,England,,,riley.com,4884092379,Single Site,kathrynthompson@martin.com,16-03-1978,41,,,
2602,Reid Group,842 Briggs crossroad,,,,Harrietshire,,England,,England,warren-hartley.com,1767315133,,,06/29/2001,2,Hospitality,20,3968580
2569,"Smith, Howarth and Martin","Flat 0
Julian island",,Flat 85,,West Lynda,South Lanarkshire,,,England,taylor.net,6081512854,Single Site,tony83@hughes.com,12-11-2012,,Construction,100,
2743,Burton Ltd,29 Leon way,,Studio 68G,,Port Iainfurt,,England,,,long.com,4951247458,Head Office,leonardlord@lamb-birch.com,08/30/1990,,Health Care,100,2876945
2017,Jones-Davey,108 Davis harbors,,Flat 21I,TW1W 0EH,Port Paul,Cheshire,England,London,England,reynolds.com,5206695477,Branch,marshleslie@harper-bates.net,,16,Health Care,200,5606980
2127,"Thomas, Webb and Powell","Flat 12
Mills rapid",,Studio 64,W6 2YT,Sophieton,,,East Midlands,England,,4597283878,,lmorley@evans.com,07-02-2012,,Construction,,4025884
2322,Baker-Long,42 Rita canyon,,Studio 03g,,Lloydton,,,North West England,,wilson-reeves.com,5107042860,Head Office,ajones@knight.com,,,Construction,50,3575158
2255,"Lambert, Doherty and Williams","Studio 39
Robert underpass",,,SN96 1EQ,Lake Aaron,Scottish Borders,England,East of England,England,collins.co.uk,1741991542,Single Site,adrianryan@howard-conway.co.uk,,,Retail,100,
2657,Jones PLC,"Studio 46g
Eileen pass",,Studio 14,GU0E 6GQ,Chelseastad,Lincolnshire,England,,,jenkins.com,9063529049,Branch,douglasroger@ali-woods.net,30-01-1991,23,Marketing,20,
2491,Holt LLC,89 Margaret branch,,,,West Shane,Northamptonshire,England,West Midlands,England,smith-watkins.co.uk,7739734572,Branch,,23-07-1994,13,,,
2190,Walsh-Davies,"Studio 75
Vanessa canyon",,Flat 14,LD5 3HT,Port Abigail,Staffordshire,,London,England,hewitt.org,1224831244,Head Office,,22-12-2015,4,Health Care,,
2115,"Kelly, Walker and Smith",872 Shah way,,Studio 96,NR13 9HN,East Martyn,,England,South East England,,cooper-brown.com,,Single Site,nicolathomas@anderson-johnston.net,05/23/2021,,Construction,,2812519
2616,Williams-Williamson,9 Toby mews,,Studio 9,,,,England,South East England,England,jones-robinson.com,,,jakeharper@baker.com,20-09-2020,12,Automotive,200,8205561
2606,Foster LLC,"Flat 50a
Jamie locks",,Studio 40,,Cookmouth,Bedfordshire,England,Yorkshire And The Humber,England,,9762137834,,koconnor@osborne-farrell.com,09-07-2011,,,100,1910845
2180,Bird LLC,"Studio 5
Coles mountains",,,BT9 5PE,Marcusburgh,Surrey,England,,England,walters-pearson.org,,,rita41@burns.net,18-01-1990,6,Manufacturing,50,9068540
2301,Hancock-Gibson,963 Wood plains,,,,,Wiltshire,,London,,,8483352699,Head Office,phillip59@jordan-jones.info,07/31/2000,,Transportation,200,3230219
2759,Butler-Talbot,172 Hayley hollow,,,G00 6DT,East Ameliatown,,England,North West England,England,,,,wendy41@holt.info,,44,Health Care,50,9862314
